SAM,spatial-wise multiplication,Broadcasting and multiplying a 1×H×W attention map across C channels to reweight spatial positions.,A 1×14×14 map multiplies a 256×14×14 feature map at each pixel.,
SAM,spatial-wise pooling,"Reducing channel dimension to obtain a spatial descriptor, often by average or max over channels. CBAM uses both on F′.",Average pooling across 512 channels at each pixel yields a 1×14×14 map.,
RFB,speed-accuracy tradeoff,The balancing act between inference speed (FPS) and detection performance (mAP).,RFB512 gains 1.6 mAP over SSD512 at the cost of 11 FPS drop.,
FPNet,speed–accuracy trade-off,The balance between model inference speed and detection performance. FPNet designs aim to maximize accuracy with minimal latency increase over baseline backbones.,Reducing FPNet’s refinement iterations to boost FPS from 20 to 28 with a 1% drop in weighted F-measure.,
SAM,squeeze operation,"The reduction along spatial dimensions (H×W) to produce a channel descriptor, often via pooling.",Applying global average pooling to “squeeze” a 512×7×7 map to a 512-vector.,
SAM,squeeze-and-excitation (SE) module,A channel-only attention module that squeezes spatial dimensions via global pooling and excites channels via an MLP.,SE-ResNet-50 adds SE units after each residual block to boost accuracy.,
PVT,stage,"A sequential block in the pyramid, comprising patch embedding, several TF-E modules, and optional downsampling to produce one scale of features.","PVT’s four stages correspond to resolutions: 56×56, 28×28, 14×14, and 7×7, with increasing embedding dims.",
PVT,stage-specific embedding,"The embedding dimension assigned to tokens in a particular pyramid stage, which can vary across stages to balance resolution and feature capacity.","PVT-Base sets stage embeddings to [64, 128, 320, 512] for stages 1–4, respectively.",
SINet,state-of-the-art (SOTA),An acronym indicating the best published performance on a given benchmark or task at the time of reporting. It often serves as a comparison baseline to gauge new model advances.,SINet achieves SOTA segmentation accuracy on COD10K compared to prior salient/object-detection networks repurposed for camouflage.,
FPNet,state-of-the-art (SOTA),The best published performance on a given benchmark.,Reporting FPNet’s lowest MAE and highest weighted F-measure on COD10K compared to all prior methods.,
FPNet,statistical significance test,"A hypothesis test (e.g., paired t-test) applied to metric differences across models. It determines whether observed improvements are unlikely due to chance.",Conducting a paired t-test on S-measure results of FPNet versus SINet-V2 to confirm significance.,
RFB,stochastic gradient descent (SGD),"An optimizer updating weights by computing gradients on mini-batches, optionally with momentum.","Learning rate = 0.001, momentum = 0.9, batch size = 32 yields stable convergence.",
SINet,stochastic gradient descent (SGD),An optimization algorithm that updates model parameters by computing gradients on random minibatches and stepping in the negative gradient direction. SGD may include momentum and weight decay for improved convergence.,"Although SINet uses Adam, one could switch to SGD with momentum (e.g., 0.9) to train the RF and PDC modules on COD10K for potentially different convergence behavior.",
PVT,stride,The factor by which input spatial dimensions are reduced when forming patch tokens; determines how much overlapping or downsampling occurs.,A patch embedding with stride 4 maps a 224×224 image to 56×56 tokens.,
RFB,stride,The step size at which convolution or pooling windows move; larger strides yield more downsampling.,A stride of 2 in a 3×3 conv reduces a 64×64 feature map to 32×32.,
Octave Convolution,strided convolution,"A convolutional operation where the filter moves by more than one pixel (stride >1), effectively down-sampling the spatial dimensions.",A 3×3 convolution with stride 2 halves the height and width of the output feature map compared to the input.,
SINet,strided convolution,"A convolutional layer with stride>1, which both filters and downsamples feature maps in one operation, reducing spatial size while learning.","SINet’s backbone C5 is produced by successive strided convolutions (stride=2) in ResNet-50, shrinking a 64×64 map to 32×32 then to 16×16.",
PVT,strided patch merging,"A downsampling operation that moves the merging window with stride >1, thereby reducing both overlap and resolution in one step. It shrinks token count without additional pooling layers.","PVT applies strided patch merging with stride 2 at each stage transition, halving the spatial dimensions from 28×28 to 14×14, then 7×7 in subsequent stages.",
SINet,structure-measure (Sα),"A metric that evaluates structural similarity between prediction and ground truth, combining object‐aware and region‐aware components. Higher Sα indicates better preservation of object shapes and contextual layout.","On COD10K, SINet achieves Sα=0.890, reflecting its ability to capture the intricate silhouette of a hidden lizard.",
SINet,StructureMeasure,A MATLAB function that wraps S_object and S_region to compute the overall Structure-measure Sα.,"StructureMeasure(pred,gt) returns Sα=0.887, summarizing SINet’s structural performance on edge‐blended moth images.",
SINet,stuff vs. things,"In panoptic segmentation, “stuff” refers to uncountable amorphous regions (e.g., sky, grass) while “things” are countable objects (e.g., cars, animals). This distinction guides different labeling and evaluation protocols.","A camouflaged snake in grass is a “thing,” but the surrounding grass is “stuff” in a panoptic annotation scheme.",
RFB,sub-pixel convolution,Upsampling technique that rearranges feature channels into spatial dimensions (pixel shuffle).,"In super-resolution, a 64×64×256 tensor is reshaped to 256×256×64 by pixel shuffle.",
